Subgroup	Sample	Type	Normalized_depth	Median_value	Control_Normalized_depth
r3/r4	C138-CMH05	Control	0.635110844817256	0.619854721549637	1.0246
r3/r4	C139-CBY01	Control	0.546448087431694	0.619854721549637	0.8816
r3/r4	C142-CHU01	Control	0.53554040895813	0.619854721549637	0.8640
r3/r4	C144-CHU03	Control	0.582829504232164	0.619854721549637	0.9403
r3/r4	C145-CMA01	Control	0.593548387096774	0.619854721549637	0.9576
r3/r4	C148-CTJ01	Control	0.611679711017459	0.619854721549637	0.9868
r3/r4	C149-CTJ02	Control	0.574096754439682	0.619854721549637	0.9262
r3/r4	C150-CTJ03	r1-r2-gy1	0.699860027994401	0.619854721549637	1.1291
r3/r4	C151-CHA-E21	Control	0.656019656019656	0.619854721549637	1.0583
r3/r4	C152-CKZ06	Control	0.602469135802469	0.619854721549637	0.9720
r3/r4	C153-CHA-S21	Control	0.778645833333333	0.619854721549637	1.2562
r3/r4	C154-CBA01	r3-r4-g1-g2-b4	0	0.619854721549637	0.0000
r3/r4	C156-CBA03	Control	0.651515151515151	0.619854721549637	1.0511
r3/r4	KOR01	Control	0.658155186064925	0.619854721549637	1.0618
r3/r4	KOR02	Control	0.555423122765197	0.619854721549637	0.8961
r3/r4	KOR03	Control	0.569753810082063	0.619854721549637	0.9192
r3/r4	KOR04	CON	0.559718969555036	0.619854721549637	0.9030
r3/r4	KOR05	Control	0.615203299941072	0.619854721549637	0.9925
r3/r4	KOR07	CON	0.591121495327103	0.619854721549637	0.9536
r4	C001-CHA-E01	Control	0.661455201443175	0.242865816636308	2.7235
r4	C002-CHA-E02	Control	0.0600600600600601	0.242865816636308	0.2473
r4	C003-CHA-E03	Control	0.247985120892746	0.242865816636308	1.0211
r4	C004-CHA-E04	Control	0.427089688834655	0.242865816636308	1.7585
r4	C005-CHA-E05	CON	0.419664268585132	0.242865816636308	1.7280
r4	C006-CHA-E06	Control	0.419916016796641	0.242865816636308	1.7290
r4	C007-CHA-E07	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C008-CHA-E08	Control	0.120481927710843	0.242865816636308	0.4961
r4	C010-CHA-E10	r1-r2-gy1	0	0.242865816636308	0.0000
r4	C011-CHA-E11	r3-r4-g2-b3-gy1	0	0.242865816636308	0.0000
r4	C012-CHA-E12	Control	0.658288450029922	0.242865816636308	2.7105
r4	C013-CHA-E13	Control	0	0.242865816636308	0.0000
r4	C014-CHA-E14	Control	0.120336943441637	0.242865816636308	0.4955
r4	C015-CHA-E15	Control	0.18348623853211	0.242865816636308	0.7555
r4	C016-CHA-E16	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C017-CHA-E17	Control	0.358637178720861	0.242865816636308	1.4767
r4	C018-CHA-E18	Control	0.242571255306246	0.242865816636308	0.9988
r4	C019-CHA-E19	Control	0.480480480480481	0.242865816636308	1.9784
r4	C020-CHA-E20	Control	0.302114803625378	0.242865816636308	1.2440
r4	C021-CHA-S01	Control	0.181928441479685	0.242865816636308	0.7491
r4	C021-CHA-S01_2	Control	0.122100122100122	0.242865816636308	0.5027
r4	C022-CHA-S02	Control	0.42501517911354	0.242865816636308	1.7500
r4	C023-CHA-S03	Control	0.243013365735115	0.242865816636308	1.0006
r4	C023-CHA-S03_2	Control	0.180288461538462	0.242865816636308	0.7423
r4	C024-CHA-S04	r1-r2-gy1	0.302114803625378	0.242865816636308	1.2440
r4	C024-CHA-S04_2	Control	0.239091452480574	0.242865816636308	0.9845
r4	C025-CHA-S05	CON	0.179533213644524	0.242865816636308	0.7392
r4	C026-CHA-S06	Control	0.303951367781155	0.242865816636308	1.2515
r4	C027-CHA-S07	Control	0.182815356489945	0.242865816636308	0.7527
r4	C028-CHA-S08	Control	0.182260024301337	0.242865816636308	0.7505
r4	C029-CHA-S09	Control	0.0606428138265616	0.242865816636308	0.2497
r4	C030-CHA-S10	Control	0.120409391932571	0.242865816636308	0.4958
r4	C035-CHA-S15	Control	0.244798041615667	0.242865816636308	1.0080
r4	C036-CHA-S16	r1-r2-gy1	0.479616306954436	0.242865816636308	1.9748
r4	C037-CHA-S17	Control	0.303582270795386	0.242865816636308	1.2500
r4	C038-CHA-S18	Control	0	0.242865816636308	0.0000
r4	C039-CHA-S19	Control	0.484554815263477	0.242865816636308	1.9952
r4	C040-CHA-S20	Control	0.300842358604091	0.242865816636308	1.2387
r4	C041-CHA-N01	Control	0.36231884057971	0.242865816636308	1.4918
r4	C042-CHA-N02	Control	0.367421922841396	0.242865816636308	1.5129
r4	C044-CHA-N04	Control	0.0609384521633151	0.242865816636308	0.2509
r4	C045-CHA-N05	Control	0.120048019207683	0.242865816636308	0.4943
r4	C046-CHA-N06	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C047-CHA-N07	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C048-CHA-N08	Control	0.362537764350453	0.242865816636308	1.4927
r4	C049-CHA-N09	Control	0.235571260306243	0.242865816636308	0.9700
r4	C050-CHA-N10	CON	0.180940892641737	0.242865816636308	0.7450
r4	C051-CHA-N11	CON	0.121285627653123	0.242865816636308	0.4994
r4	C052-CHA-N12	r3-r4-g2-b3-gy1	0	0.242865816636308	0.0000
r4	C054-CHA-N14	Control	0.365408038976857	0.242865816636308	1.5046
r4	C055-CHA-N15	CON	0.121065375302663	0.242865816636308	0.4985
r4	C056-CHA-N16	Control	0.18450184501845	0.242865816636308	0.7597
r4	C057-CHA-N17	Control	0.305623471882641	0.242865816636308	1.2584
r4	C058-CHA-N18	Control	0	0.242865816636308	0.0000
r4	C059-CHA-N19	r3-r4-g2-b3-gy1	0	0.242865816636308	0.0000
r4	C061-CHA-NE01	CON	0.061012812690665	0.242865816636308	0.2512
r4	C062-CHA-NE02	Control	0.486322188449848	0.242865816636308	2.0024
r4	C063-CHA-NE03	Control	0.182038834951456	0.242865816636308	0.7495
r4	C064-CHA-NE04	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C066-CHA-NE06	Control	0.246305418719212	0.242865816636308	1.0142
r4	C067-CHA-NE07	Control	0.121212121212121	0.242865816636308	0.4991
r4	C069-CHA-NE09	Control	0.304136253041362	0.242865816636308	1.2523
r4	C070-CHA-NE10	Control	0.121065375302663	0.242865816636308	0.4985
r4	C071-CHA-NE11	Control	0	0.242865816636308	0.0000
r4	C072-CHA-NE12	Control	0.241837968561064	0.242865816636308	0.9958
r4	C073-CHA-NE13	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C074-CHA-NE14	Control	0.540865384615385	0.242865816636308	2.2270
r4	C075-CHA-NE15	CON	0.30229746070133	0.242865816636308	1.2447
r4	C076-CHA-NE16	Control	0.365853658536585	0.242865816636308	1.5064
r4	C077-CHA-NE17	r3-r4-g2-b3-gy1	0	0.242865816636308	0.0000
r4	C078-CHA-NE18	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C079-CHA-NE19	Control	0	0.242865816636308	0.0000
r4	C081-CHA-C01	r1-r2-gy1	0.0604960677555959	0.242865816636308	0.2491
r4	C082-CHA-C02	Control	0	0.242865816636308	0.0000
r4	C083-CHA-C03	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C084-CHA-C04	Control	0.121285627653123	0.242865816636308	0.4994
r4	C086-CHA-C06	Control	0.442233278054174	0.242865816636308	1.8209
r4	C087-CHA-C07	Control	0.308832612723904	0.242865816636308	1.2716
r4	C088-CHA-C08	Control	0.369685767097967	0.242865816636308	1.5222
r4	C089-CHA-C09	Control	0.300661455201443	0.242865816636308	1.2380
r4	C090-CHA-C10	Control	0.246305418719212	0.242865816636308	1.0142
r4	C091-CHA-C11	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C094-CHA-C14	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C095-CHA-C15	CON	0.359496704613541	0.242865816636308	1.4802
r4	C096-CHA-C16	r3-r4-g2-b3-gy1	0	0.242865816636308	0.0000
r4	C097-CHA-C17	Control	0.181488203266788	0.242865816636308	0.7473
r4	C099-CHA-C19	Control	0.36563071297989	0.242865816636308	1.5055
r4	C100-CHA-C20	Control	0.181378476420798	0.242865816636308	0.7468
r4	C102-CZA02	Control	0.266311584553928	0.242865816636308	1.0965
r4	C107-CZA07	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C111-CUG03	Control	0.12187690432663	0.242865816636308	0.5018
r4	C112-CUG04	r1-r2-gy1	0.916310323762981	0.242865816636308	3.7729
r4	C114-CMG01	Control	0.2999400119976	0.242865816636308	1.2350
r4	C116-CMG03	CON	0.17996400719856	0.242865816636308	0.7410
r4	C117-CMG04	Control	0.179856115107914	0.242865816636308	0.7406
r4	C118-CMG05	Control	0.481637567730283	0.242865816636308	1.9831
r4	C120-CKZ02	CON	0.364520048602673	0.242865816636308	1.5009
r4	C121-CKZ03	CON	0.432900432900433	0.242865816636308	1.7825
r4	C122-CKZ04	CON	0.245248313917842	0.242865816636308	1.0098
r4	C127-CZH04	Control	0.180396873120866	0.242865816636308	0.7428
r4	C134-CMH01	Control	0.181818181818182	0.242865816636308	0.7486
r4	C137-CMH04	Control	0.244798041615667	0.242865816636308	1.0080
r4	C138-CMH05	Control	0.0599161174355902	0.242865816636308	0.2467
r4	C139-CBY01	Control	0.242865816636308	0.242865816636308	1.0000
r4	C142-CHU01	Control	0.340798442064265	0.242865816636308	1.4032
r4	C144-CHU03	Control	0.665054413542926	0.242865816636308	2.7384
r4	C145-CMA01	Control	0.351906158357771	0.242865816636308	1.4490
r4	C148-CTJ01	Control	0.301023479831427	0.242865816636308	1.2395
r4	C149-CTJ02	Control	0.306184935701164	0.242865816636308	1.2607
r4	C150-CTJ03	r1-r2-gy1	0.2999400119976	0.242865816636308	1.2350
r4	C151-CHA-E21	Control	0.184275184275184	0.242865816636308	0.7588
r4	C152-CKZ06	Control	0.185185185185185	0.242865816636308	0.7625
r4	C153-CHA-S21	Control	0.0625	0.242865816636308	0.2573
r4	C154-CBA01	r3-r4-g1-g2-b4	0	0.242865816636308	0.0000
r4	C156-CBA03	Control	0.303030303030303	0.242865816636308	1.2477
r4	KOR01	Control	0.415676959619952	0.242865816636308	1.7115
r4	KOR02	Control	0.119189511323004	0.242865816636308	0.4908
r4	KOR03	Control	0.175849941383353	0.242865816636308	0.7241
r4	KOR04	CON	0.234192037470726	0.242865816636308	0.9643
r4	KOR05	Control	0.176782557454331	0.242865816636308	0.7279
r4	KOR07	CON	0.292056074766355	0.242865816636308	1.2025
